,BSCName,NODEBNAME,CELLID,CELLNAME,LAC,SAC,RAC,LOCELL,MAXTXPOWER,PCPICHPOWER,UARFCNDOWNLINK
4887,HRNC07,USVN1446,15668,USVN1446S,1573,15668,0,18,490,360,10588
4888,HRNC07,USVN1446,15669,USVN1446T,1573,15669,0,19,490,360,10563
4889,HRNC07,USVN1584,15841,USVN1584P,1570,15841,0,15841,430,330,2988
4890,HRNC07,USVN1584,15842,USVN1584Q,1570,15842,0,15842,430,330,2988
4891,HRNC07,USVN1584,15843,USVN1584R,1570,15843,0,15843,430,330,2988
4892,HRNC07,USVN1584,15844,USVN1584M,1570,15844,0,15844,430,330,3013
4893,HRNC07,USVN1584,15846,USVN1584O,1570,15846,0,15846,430,330,3013
4894,HRNC07,USVN1586,15861,USVN1586A,1570,15861,0,1,460,330,10588
4895,HRNC07,USVN1586,15862,USVN1586B,1570,15862,0,2,460,330,10588
4896,HRNC07,USVN1586,15863,USVN1586C,1570,15863,0,3,460,330,10588
4897,HRNC07,USVN1586,15864,USVN1586D,1570,15864,0,4,460,330,10563
4898,HRNC07,USVN1586,15865,USVN1586E,1570,15865,0,5,460,330,10563
4899,HRNC07,USVN1586,15866,USVN1586F,1570,15866,0,6,460,330,10563
4900,HRNC07,USVN1592,15921,USVN1592A,1570,15921,0,1,460,330,10588
4901,HRNC07,USVN1592,15922,USVN1592B,1570,15922,0,2,460,330,10588
4902,HRNC07,USVN1592,15923,USVN1592C,1570,15923,0,3,460,330,10588
4903,HRNC07,USVN1592,15924,USVN1592D,1570,15924,0,4,460,330,10563
4904,HRNC07,USVN1592,15925,USVN1592E,1570,15925,0,5,460,330,10563
4905,HRNC07,USVN1592,15926,USVN1592F,1570,15926,0,6,460,330,10563
4906,HRNC07,USVN1594,15941,USVN1594A,1572,15941,0,1,460,330,10588
4907,HRNC07,USVN1594,15942,USVN1594B,1572,15942,0,2,447,330,10588
4908,HRNC07,USVN1594,15943,USVN1594C,1572,15943,0,3,460,330,10588
4909,HRNC07,USVN1594,15944,USVN1594D,1572,15944,0,4,460,330,10563
4910,HRNC07,USVN1594,15945,USVN1594E,1572,15945,0,5,447,330,10563
4911,HRNC07,USVN1594,15946,USVN1594F,1572,15946,0,6,460,330,10563
4912,HRNC07,USVN1594,15948,USVN1594H,1572,15948,0,8,447,330,10613
4913,HRNC07,USVN1604,16041,USVN1604P,1570,16041,0,16041,430,330,2988
4914,HRNC07,USVN1604,16042,USVN1604Q,1570,16042,0,16042,430,330,2988
4915,HRNC07,USVN1604,16043,USVN1604R,1570,16043,0,16043,430,330,2988
4916,HRNC07,USVN1614,16141,USVN1614P,1573,16141,0,16141,430,330,2988
4917,HRNC07,USVN1614,16142,USVN1614Q,1573,16142,0,16142,430,330,2988
4918,HRNC07,USVN1614,16144,USVN1614M,1573,16144,0,16144,430,330,3013
4919,HRNC07,USVN1614,16145,USVN1614N,1573,16145,0,16145,430,330,3013
4920,HRNC07,USVN1618,16181,USVN1618P,1573,16181,0,16181,430,330,2988
4921,HRNC07,USVN1618,16182,USVN1618Q,1573,16182,0,16182,430,330,2988
4922,HRNC07,USVN1618,16183,USVN1618R,1573,16183,0,16183,430,330,2988
4923,HRNC07,USVN1628,16281,USVN1628A,1573,16281,0,1,460,330,10588
4924,HRNC07,USVN1628,16282,USVN1628B,1573,16282,0,2,460,330,10588
4925,HRNC07,USVN1628,16284,USVN1628D,1573,16284,0,4,460,330,10563
4926,HRNC07,USVN1628,16285,USVN1628E,1573,16285,0,5,460,330,10563
4927,HRNC07,USVN1642,16421,USVN1642A,1573,16421,0,1,460,360,10588
4928,HRNC07,USVN1642,16422,USVN1642B,1573,16422,0,2,460,360,10588
4929,HRNC07,USVN1642,16423,USVN1642C,1573,16423,0,3,460,330,10588
4930,HRNC07,USVN1642,16424,USVN1642D,1573,16424,0,4,460,360,10563
4931,HRNC07,USVN1642,16425,USVN1642E,1573,16425,0,5,460,360,10563
4932,HRNC07,USVN1642,16426,USVN1642F,1573,16426,0,6,460,330,10563
4933,HRNC07,USVN1646,16461,USVN1646A,1573,16461,0,1,460,360,10588
4934,HRNC07,USVN1646,16462,USVN1646B,1573,16462,0,2,460,330,10588
4935,HRNC07,USVN1646,16463,USVN1646C,1573,16463,0,3,460,330,10588
4936,HRNC07,USVN1646,16464,USVN1646D,1573,16464,0,4,460,360,10563
4937,HRNC07,USVN1646,16465,USVN1646E,1573,16465,0,5,460,330,10563
4938,HRNC07,USVN1646,16466,USVN1646F,1573,16466,0,6,460,330,10563
4939,HRNC07,USVN1650,16501,USVN1650P,1573,16501,0,16501,430,330,2988
4940,HRNC07,USVN1650,16502,USVN1650Q,1573,16502,0,16502,430,330,2988
4941,HRNC07,USVN1650,16503,USVN1650R,1573,16503,0,16503,430,330,2988
4942,HRNC07,USVN1654,16541,USVN1654A,1573,16541,0,1,460,360,10588
4943,HRNC07,USVN1654,16542,USVN1654B,1573,16542,0,2,460,360,10588
4944,HRNC07,USVN1654,16543,USVN1654C,1573,16543,0,3,460,360,10588
4945,HRNC07,USVN1654,16544,USVN1654D,1573,16544,0,4,460,360,10563
4946,HRNC07,USVN1654,16545,USVN1654E,1573,16545,0,5,460,360,10563
4947,HRNC07,USVN1654,16546,USVN1654F,1573,16546,0,6,460,360,10563
4948,HRNC07,USVN1660,16601,USVN1660P,1573,16601,0,16601,460,360,2988
4949,HRNC07,USVN1660,16602,USVN1660Q,1573,16602,0,16602,430,330,2988
4950,HRNC07,USVN1660,16603,USVN1660R,1573,16603,0,16603,430,330,2988
4951,HRNC07,USVN1662,16621,USVN1662A,1573,16621,0,1,460,330,10588
4952,HRNC07,USVN1662,16622,USVN1662B,1573,16622,0,2,460,330,10588
4953,HRNC07,USVN1662,16623,USVN1662C,1573,16623,0,3,460,330,10588
4954,HRNC07,USVN1662,16624,USVN1662D,1573,16624,0,4,460,330,10563
4955,HRNC07,USVN1662,16625,USVN1662E,1573,16625,0,5,460,330,10563
4956,HRNC07,USVN1662,16626,USVN1662F,1573,16626,0,6,460,330,10563
4957,HRNC07,USVN1670,16701,USVN1670P,1573,16701,0,16701,430,330,2988
4958,HRNC07,USVN1670,16702,USVN1670Q,1573,16702,0,16702,430,330,2988
4959,HRNC07,USVN1670,16703,USVN1670R,1573,16703,0,16703,430,330,2988
4960,HRNC07,USVN1670,16706,USVN1670O,1573,16706,0,16706,430,330,3013
4961,HRNC07,USVN1670,16707,USVN1670U,1573,16707,0,16707,430,330,2988
4962,HRNC07,USVN1674,16741,USVN1674P,1570,16741,0,16741,430,330,2988
4963,HRNC07,USVN1674,16742,USVN1674Q,1570,16742,0,16742,430,330,2988
4964,HRNC07,USVN1674,16743,USVN1674R,1570,16743,0,16743,430,330,2988
4965,HRNC07,USVN1674,16744,USVN1674M,1570,16744,0,16744,430,330,3013
4966,HRNC07,USVN1674,16745,USVN1674N,1570,16745,0,16745,430,330,3013
4967,HRNC07,USVN1674,16746,USVN1674O,1570,16746,0,16746,430,330,3013
4968,HRNC07,USVN1676,16761,USVN1676P,1570,16761,0,16761,430,330,2988
4969,HRNC07,USVN1676,16762,USVN1676Q,1570,16762,0,16762,430,330,2988
4970,HRNC07,USVN1676,16764,USVN1676M,1570,16764,0,16764,430,330,3013
4971,HRNC07,USVN1676,16765,USVN1676N,1570,16765,0,16765,430,330,3013
4972,HRNC07,USVN1684,16841,USVN1684P,1570,16841,0,16841,430,330,2988
4973,HRNC07,USVN1684,16842,USVN1684Q,1570,16842,0,16842,430,330,2988
4974,HRNC07,USVN1684,16843,USVN1684R,1570,16843,0,16843,430,330,2988
4975,HRNC07,USVN1686,16861,USVN1686P,1573,16861,0,16861,430,330,2988
4976,HRNC07,USVN1686,16862,USVN1686Q,1573,16862,0,16862,430,330,2988
4977,HRNC07,USVN1686,16863,USVN1686R,1573,16863,0,16863,430,330,2988
4978,HRNC07,USVN1718,17181,USVN1718A,1570,17181,0,1,460,330,10588
4979,HRNC07,USVN1718,17182,USVN1718B,1570,17182,0,2,460,330,10588
4980,HRNC07,USVN1718,17183,USVN1718C,1570,17183,0,3,460,330,10588
4981,HRNC07,USVN1718,17184,USVN1718D,1570,17184,0,4,460,330,10563
4982,HRNC07,USVN1718,17185,USVN1718E,1570,17185,0,5,460,330,10563
4983,HRNC07,USVN1718,17186,USVN1718F,1570,17186,0,6,460,330,10563
4984,HRNC07,USVN1760,17601,USVN1760P,1570,17601,0,17601,430,330,2988
4985,HRNC07,USVN1760,17602,USVN1760Q,1570,17602,0,17602,430,330,2988
4986,HRNC07,USVN1760,17603,USVN1760R,1570,17603,0,17603,430,330,2988
4987,HRNC07,USVN1760,17604,USVN1760M,1570,17604,0,17604,430,330,3013
4988,HRNC07,USVN1760,17605,USVN1760N,1570,17605,0,17605,430,330,3013
4989,HRNC07,USVN1760,17606,USVN1760O,1570,17606,0,17606,430,330,3013
4990,HRNC07,USVN1768,17681,USVN1768P,1574,17681,0,17681,460,330,2988
4991,HRNC07,USVN1768,17682,USVN1768Q,1574,17682,0,17682,460,330,2988
4992,HRNC07,USVN1768,17683,USVN1768R,1574,17683,0,17683,460,330,2988
4993,HRNC07,USVN1770,17701,USVN1770A,1570,17701,0,1,460,330,10588
4994,HRNC07,USVN1770,17702,USVN1770B,1570,17702,0,2,460,330,10588
4995,HRNC07,USVN1770,17704,USVN1770D,1570,17704,0,4,460,330,10563
4996,HRNC07,USVN1770,17705,USVN1770E,1570,17705,0,5,460,330,10563
4997,HRNC07,USVN1772,17721,USVN1772P,1574,17721,0,17721,460,330,2988
4998,HRNC07,USVN1772,17722,USVN1772Q,1574,17722,0,17722,460,330,2988
4999,HRNC07,USVN1772,17723,USVN1772R,1574,17723,0,17723,460,330,2988
5000,HRNC07,USVN1804,18041,USVN1804A,1570,18041,0,1,460,330,10588
5001,HRNC07,USVN1804,18042,USVN1804B,1570,18042,0,2,447,330,10588
5002,HRNC07,USVN1804,18043,USVN1804C,1570,18043,0,3,460,330,10588
5003,HRNC07,USVN1804,18044,USVN1804D,1570,18044,0,4,460,330,10563
5004,HRNC07,USVN1804,18045,USVN1804E,1570,18045,0,5,447,330,10563
5005,HRNC07,USVN1804,18046,USVN1804F,1570,18046,0,6,460,330,10563
5006,HRNC07,USVN1804,18048,USVN1804H,1570,18048,0,8,447,330,10613
5007,HRNC07,USVN1544,18174,USVN1544W,1573,18174,0,14,430,330,10588
5008,HRNC07,USVN1544,18175,USVN1544X,1573,18175,0,15,430,330,10563
5009,HRNC07,USVN1826,18261,USVN1826A,1572,18261,0,1,460,330,10588
5010,HRNC07,USVN1826,18262,USVN1826B,1572,18262,0,2,460,330,10588
5011,HRNC07,USVN1826,18263,USVN1826C,1572,18263,0,3,460,330,10588
5012,HRNC07,USVN1826,18264,USVN1826D,1572,18264,0,4,460,330,10563
5013,HRNC07,USVN1826,18265,USVN1826E,1572,18265,0,5,460,330,10563
5014,HRNC07,USVN1826,18266,USVN1826F,1572,18266,0,6,460,330,10563
5015,HRNC07,USVN1836,18361,USVN1836A,1572,18361,0,1,460,330,10588
5016,HRNC07,USVN1836,18362,USVN1836B,1572,18362,0,2,460,330,10588
5017,HRNC07,USVN1836,18363,USVN1836C,1572,18363,0,3,460,330,10588
5018,HRNC07,USVN1836,18364,USVN1836D,1572,18364,0,4,460,330,10563
5019,HRNC07,USVN1836,18365,USVN1836E,1572,18365,0,5,460,330,10563
5020,HRNC07,USVN1836,18366,USVN1836F,1572,18366,0,6,460,330,10563
5021,HRNC07,USVN2788,18421,USVN2788J,1574,18421,0,11,460,330,10638
5022,HRNC07,USVN2788,18422,USVN2788K,1574,18422,0,12,460,330,10638
5023,HRNC07,USVN2788,18423,USVN2788L,1574,18423,0,13,460,330,10638
5024,HRNC07,USVN1844,18441,USVN1844A,1572,18441,0,1,460,330,10588
5025,HRNC07,USVN1844,18442,USVN1844B,1572,18442,0,2,460,330,10588
5026,HRNC07,USVN1844,18443,USVN1844C,1572,18443,0,3,460,330,10588
5027,HRNC07,USVN1844,18444,USVN1844D,1572,18444,0,4,460,330,10563
5028,HRNC07,USVN1844,18445,USVN1844E,1572,18445,0,5,460,330,10563
5029,HRNC07,USVN1844,18446,USVN1844F,1572,18446,0,6,460,330,10563
5030,HRNC07,USVN1850,18501,USVN1850P,1572,18501,0,18501,430,330,2988
5031,HRNC07,USVN1850,18502,USVN1850Q,1572,18502,0,18502,460,360,2988
5032,HRNC07,USVN1850,18503,USVN1850R,1572,18503,0,18503,430,330,2988
5033,HRNC07,USVN1886,18861,USVN1886A,1573,18861,0,1,460,360,10588
5034,HRNC07,USVN1886,18862,USVN1886B,1573,18862,0,2,460,360,10588
5035,HRNC07,USVN1886,18863,USVN1886C,1573,18863,0,3,460,330,10588
5036,HRNC07,USVN1886,18864,USVN1886D,1573,18864,0,4,460,360,10563
5037,HRNC07,USVN1886,18865,USVN1886E,1573,18865,0,5,460,360,10563
5038,HRNC07,USVN1886,18866,USVN1886F,1573,18866,0,6,460,330,10563
5039,HRNC07,USVN2007,20071,USVN2007A,1573,20071,0,1,447,330,10588
5040,HRNC07,USVN2007,20072,USVN2007B,1573,20072,0,2,447,330,10588
5041,HRNC07,USVN2007,20073,USVN2007C,1573,20073,0,3,447,330,10588
5042,HRNC07,USVN2007,20074,USVN2007D,1573,20074,0,4,447,330,10563
5043,HRNC07,USVN2007,20075,USVN2007E,1573,20075,0,5,447,330,10563
5044,HRNC07,USVN2007,20076,USVN2007F,1573,20076,0,6,447,330,10563
5045,HRNC07,USVN2007,20077,USVN2007G,1573,20077,0,7,447,330,10613
5046,HRNC07,USVN2007,20078,USVN2007H,1573,20078,0,8,447,330,10613
5047,HRNC07,USVN2007,20079,USVN2007I,1573,20079,0,9,447,330,10613
5048,HRNC07,USVN2007,20081,USVN2007J,1573,20081,0,20081,447,330,10638
5049,HRNC07,USVN2007,20082,USVN2007K,1573,20082,0,20082,447,330,10638
5050,HRNC07,USVN2007,20083,USVN2007L,1573,20083,0,20083,447,330,10638
5051,HRNC07,USVN2013,20131,USVN2013A,1573,20131,0,1,460,330,10588
5052,HRNC07,USVN2013,20132,USVN2013B,1573,20132,0,2,460,330,10588
5053,HRNC07,USVN2013,20133,USVN2013C,1573,20133,0,3,460,330,10588
5054,HRNC07,USVN2013,20134,USVN2013D,1573,20134,0,4,460,330,10563
5055,HRNC07,USVN2013,20135,USVN2013E,1573,20135,0,5,460,330,10563
5056,HRNC07,USVN2013,20136,USVN2013F,1573,20136,0,6,460,330,10563
5057,HRNC07,USVN2023,20231,USVN2023A,1573,20231,0,1,460,360,10588
5058,HRNC07,USVN2023,20232,USVN2023B,1573,20232,0,2,460,360,10588
5059,HRNC07,USVN2023,20233,USVN2023C,1573,20233,0,3,460,360,10588
5060,HRNC07,USVN2023,20234,USVN2023D,1573,20234,0,4,460,360,10563
5061,HRNC07,USVN2023,20235,USVN2023E,1573,20235,0,5,460,360,10563
5062,HRNC07,USVN2023,20236,USVN2023F,1573,20236,0,6,460,360,10563
5063,HRNC07,USVN2025,20251,USVN2025A,1573,20251,0,1,460,360,10588
5064,HRNC07,USVN2025,20252,USVN2025B,1573,20252,0,2,460,330,10588
5065,HRNC07,USVN2025,20253,USVN2025C,1573,20253,0,3,460,330,10588
5066,HRNC07,USVN2025,20254,USVN2025D,1573,20254,0,4,460,360,10563
5067,HRNC07,USVN2025,20255,USVN2025E,1573,20255,0,5,460,330,10563
5068,HRNC07,USVN2025,20256,USVN2025F,1573,20256,0,6,460,330,10563
5069,HRNC07,USVN2030,20301,USVN2030P,1572,20301,0,20301,430,330,2988
5070,HRNC07,USVN2030,20302,USVN2030Q,1572,20302,0,20302,460,360,2988
5071,HRNC07,USVN2030,20303,USVN2030R,1572,20303,0,20303,430,330,2988
5072,HRNC07,USVN2032,20321,USVN2032A,1570,20321,0,1,460,360,10588
5073,HRNC07,USVN2032,20322,USVN2032B,1570,20322,0,2,460,360,10588
5074,HRNC07,USVN2032,20323,USVN2032C,1570,20323,0,3,460,360,10588
5075,HRNC07,USVN2032,20324,USVN2032D,1570,20324,0,4,460,360,10563
5076,HRNC07,USVN2032,20325,USVN2032E,1570,20325,0,5,460,360,10563
5077,HRNC07,USVN2032,20326,USVN2032F,1570,20326,0,6,460,360,10563
5078,HRNC07,USVN2034,20341,USVN2034A,1570,20341,0,1,460,330,10588
5079,HRNC07,USVN2034,20342,USVN2034B,1570,20342,0,2,460,330,10588
5080,HRNC07,USVN2034,20343,USVN2034C,1570,20343,0,3,460,330,10588
5081,HRNC07,USVN2034,20344,USVN2034D,1570,20344,0,4,460,330,10563
5082,HRNC07,USVN2034,20345,USVN2034E,1570,20345,0,5,460,330,10563
5083,HRNC07,USVN2034,20346,USVN2034F,1570,20346,0,6,460,330,10563
5084,HRNC07,USVN2038,20381,USVN2038A,1572,20381,0,1,460,330,10588
5085,HRNC07,USVN2038,20382,USVN2038B,1572,20382,0,2,460,330,10588
5086,HRNC07,USVN2038,20383,USVN2038C,1572,20383,0,3,460,330,10588
5087,HRNC07,USVN2038,20384,USVN2038D,1572,20384,0,4,460,330,10563
5088,HRNC07,USVN2038,20385,USVN2038E,1572,20385,0,5,460,330,10563
5089,HRNC07,USVN2038,20386,USVN2038F,1572,20386,0,6,460,330,10563
5090,HRNC07,USVN2039,20391,USVN2039A,1570,20391,0,1,460,360,10588
5091,HRNC07,USVN2039,20392,USVN2039B,1570,20392,0,2,460,360,10588
5092,HRNC07,USVN2039,20393,USVN2039C,1570,20393,0,3,460,360,10588
5093,HRNC07,USVN2039,20394,USVN2039D,1570,20394,0,4,460,360,10563
5094,HRNC07,USVN2039,20395,USVN2039E,1570,20395,0,5,460,360,10563
5095,HRNC07,USVN2039,20396,USVN2039F,1570,20396,0,6,460,360,10563
5096,HRNC07,USVN2042,20421,USVN2042A,1570,20421,0,1,460,330,10588
5097,HRNC07,USVN2042,20422,USVN2042B,1570,20422,0,2,460,330,10588
5098,HRNC07,USVN2042,20423,USVN2042C,1570,20423,0,3,460,330,10588
5099,HRNC07,USVN2042,20424,USVN2042D,1570,20424,0,4,460,330,10563
5100,HRNC07,USVN2042,20425,USVN2042E,1570,20425,0,5,460,330,10563
5101,HRNC07,USVN2042,20426,USVN2042F,1570,20426,0,6,460,330,10563
5102,HRNC07,USVN2044,20441,USVN2044A,1570,20441,0,1,460,360,10588
5103,HRNC07,USVN2044,20442,USVN2044B,1570,20442,0,2,460,330,10588
5104,HRNC07,USVN2044,20443,USVN2044C,1570,20443,0,3,460,330,10588
5105,HRNC07,USVN2044,20444,USVN2044D,1570,20444,0,4,460,360,10563
5106,HRNC07,USVN2044,20445,USVN2044E,1570,20445,0,5,460,330,10563
5107,HRNC07,USVN2044,20446,USVN2044F,1570,20446,0,6,460,330,10563
5108,HRNC07,USVN2046,20461,USVN2046A,1572,20461,0,1,460,330,10588
5109,HRNC07,USVN2046,20462,USVN2046B,1572,20462,0,2,460,330,10588
5110,HRNC07,USVN2046,20463,USVN2046C,1572,20463,0,3,460,330,10588
5111,HRNC07,USVN2046,20464,USVN2046D,1572,20464,0,4,460,330,10563
5112,HRNC07,USVN2046,20465,USVN2046E,1572,20465,0,5,460,330,10563
5113,HRNC07,USVN2046,20466,USVN2046F,1572,20466,0,6,460,330,10563
5114,HRNC07,USVN2047,20471,USVN2047A,1573,20471,0,1,460,360,10588
5115,HRNC07,USVN2047,20472,USVN2047B,1573,20472,0,2,460,330,10588
5116,HRNC07,USVN2047,20473,USVN2047C,1573,20473,0,3,460,360,10588
5117,HRNC07,USVN2047,20474,USVN2047D,1573,20474,0,4,460,360,10563
5118,HRNC07,USVN2047,20475,USVN2047E,1573,20475,0,5,460,330,10563
5119,HRNC07,USVN2047,20476,USVN2047F,1573,20476,0,6,460,360,10563
5120,HRNC07,USVN2049,20491,USVN2049A,1573,20491,0,1,460,330,10588
5121,HRNC07,USVN2049,20492,USVN2049B,1573,20492,0,2,460,360,10588
5122,HRNC07,USVN2049,20493,USVN2049C,1573,20493,0,3,460,360,10588
5123,HRNC07,USVN2049,20494,USVN2049D,1573,20494,0,4,460,330,10563
5124,HRNC07,USVN2049,20495,USVN2049E,1573,20495,0,5,460,360,10563
5125,HRNC07,USVN2049,20496,USVN2049F,1573,20496,0,6,460,360,10563
5126,HRNC07,USVN2054,20541,USVN2054A,1572,20541,0,1,447,330,10588
5127,HRNC07,USVN2054,20542,USVN2054B,1572,20542,0,2,447,330,10588
5128,HRNC07,USVN2054,20543,USVN2054C,1572,20543,0,3,447,330,10588
5129,HRNC07,USVN2054,20544,USVN2054D,1572,20544,0,4,447,330,10563
5130,HRNC07,USVN2054,20545,USVN2054E,1572,20545,0,5,447,330,10563
5131,HRNC07,USVN2054,20546,USVN2054F,1572,20546,0,6,447,330,10563
5132,HRNC07,USVN2054,20547,USVN2054G,1572,20547,0,7,447,330,10613
5133,HRNC07,USVN2054,20548,USVN2054H,1572,20548,0,8,447,330,10613
5134,HRNC07,USVN2054,20549,USVN2054I,1572,20549,0,9,447,330,10613
5135,HRNC07,USVN2059,20591,USVN2059P,1573,20591,0,20591,430,330,2988
5136,HRNC07,USVN2059,20592,USVN2059Q,1573,20592,0,20592,430,330,2988
5137,HRNC07,USVN2059,20593,USVN2059R,1573,20593,0,20593,430,330,2988
5138,HRNC07,USVN2059,20594,USVN2059M,1573,20594,0,20594,430,330,3013
5139,HRNC07,USVN2065,20651,USVN2065P,1570,20651,0,20651,430,330,2988
5140,HRNC07,USVN2065,20652,USVN2065Q,1570,20652,0,20652,430,330,2988
5141,HRNC07,USVN2065,20653,USVN2065R,1570,20653,0,20653,430,330,2988
5142,HRNC07,USVN2065,20654,USVN2065M,1570,20654,0,20654,430,330,3013
5143,HRNC07,USVN2065,20655,USVN2065N,1570,20655,0,20655,430,330,3013
5144,HRNC07,USVN2065,20656,USVN2065O,1570,20656,0,20656,430,330,3013
5145,HRNC07,USVN2066,20661,USVN2066P,1572,20661,0,20661,430,330,2988
5146,HRNC07,USVN2066,20662,USVN2066Q,1572,20662,0,20662,430,330,2988
5147,HRNC07,USVN2066,20663,USVN2066R,1572,20663,0,20663,430,330,2988
5148,HRNC07,USVN2067,20671,USVN2067A,1573,20671,0,1,430,330,10588
5149,HRNC07,USVN2067,20672,USVN2067B,1573,20672,0,2,460,330,10588
5150,HRNC07,USVN2067,20673,USVN2067C,1573,20673,0,3,460,330,10588
5151,HRNC07,USVN2067,20674,USVN2067D,1573,20674,0,4,430,330,10563
5152,HRNC07,USVN2067,20675,USVN2067E,1573,20675,0,5,460,330,10563
5153,HRNC07,USVN2067,20676,USVN2067F,1573,20676,0,6,460,330,10563
5154,HRNC07,USVN2067,20677,USVN2067G,1573,20677,0,7,430,330,10613
5155,HRNC07,USVN2070,20701,USVN2070A,1572,20701,0,1,447,330,10588
5156,HRNC07,USVN2070,20702,USVN2070B,1572,20702,0,2,447,330,10588
5157,HRNC07,USVN2070,20703,USVN2070C,1572,20703,0,3,447,330,10588
5158,HRNC07,USVN2070,20704,USVN2070D,1572,20704,0,4,447,330,10563
5159,HRNC07,USVN2070,20705,USVN2070E,1572,20705,0,5,447,330,10563
5160,HRNC07,USVN2070,20706,USVN2070F,1572,20706,0,6,447,330,10563
5161,HRNC07,USVN2070,20707,USVN2070G,1572,20707,0,7,447,330,10613
5162,HRNC07,USVN2070,20708,USVN2070H,1572,20708,0,8,447,330,10613
5163,HRNC07,USVN2070,20709,USVN2070I,1572,20709,0,9,447,330,10613
5164,HRNC07,USVN2072,20721,USVN2072P,1572,20721,0,20721,430,330,2988
5165,HRNC07,USVN2072,20722,USVN2072Q,1572,20722,0,20722,430,330,2988
5166,HRNC07,USVN2072,20723,USVN2072R,1572,20723,0,20723,430,330,2988
5167,HRNC07,USVN2072,20724,USVN2072M,1572,20724,0,20724,430,330,3013
5168,HRNC07,USVN2072,20726,USVN2072O,1572,20726,0,20726,430,330,3013
5169,HRNC07,USVN2101,21011,USVN2101P,1570,21011,0,21011,430,330,2988
5170,HRNC07,USVN2101,21012,USVN2101Q,1570,21012,0,21012,430,330,2988
5171,HRNC07,USVN2101,21014,USVN2101M,1570,21014,0,21014,430,330,3013
5172,HRNC07,USVN2101,21015,USVN2101N,1570,21015,0,21015,430,330,3013
5173,HRNC07,USVN2106,21061,USVN2106P,1570,21061,0,21061,430,330,2988
5174,HRNC07,USVN2106,21062,USVN2106Q,1570,21062,0,21062,430,330,2988
5175,HRNC07,USVN2106,21063,USVN2106R,1570,21063,0,21063,430,330,2988
5176,HRNC07,USVN2106,21064,USVN2106M,1570,21064,0,21064,430,330,3013
5177,HRNC07,USVN2106,21066,USVN2106O,1570,21066,0,21066,430,330,3013
5178,HRNC07,USVN2107,21071,USVN2107P,1573,21071,0,21071,430,330,2988
5179,HRNC07,USVN2107,21072,USVN2107Q,1573,21072,0,21072,430,330,2988
5180,HRNC07,USVN2107,21073,USVN2107R,1573,21073,0,21073,430,330,2988
5181,HRNC07,USVN2125,21251,USVN2125A,1573,21251,0,1,460,330,10588
5182,HRNC07,USVN2125,21252,USVN2125B,1573,21252,0,2,460,360,10588
5183,HRNC07,USVN2125,21253,USVN2125C,1573,21253,0,3,460,360,10588
5184,HRNC07,USVN2125,21254,USVN2125D,1573,21254,0,4,460,330,10563
5185,HRNC07,USVN2125,21255,USVN2125E,1573,21255,0,5,460,360,10563
5186,HRNC07,USVN2125,21256,USVN2125F,1573,21256,0,6,460,360,10563
5187,HRNC07,USVN2129,21291,USVN2129A,1573,21291,0,1,460,360,10588
5188,HRNC07,USVN2129,21292,USVN2129B,1573,21292,0,2,460,330,10588
5189,HRNC07,USVN2129,21293,USVN2129C,1573,21293,0,3,460,360,10588
5190,HRNC07,USVN2129,21294,USVN2129D,1573,21294,0,4,460,360,10563
5191,HRNC07,USVN2129,21295,USVN2129E,1573,21295,0,5,460,330,10563
5192,HRNC07,USVN2129,21296,USVN2129F,1573,21296,0,6,460,360,10563
5193,HRNC07,USVN2138,21381,USVN2138A,1572,21381,0,1,460,330,10588
5194,HRNC07,USVN2138,21382,USVN2138B,1572,21382,0,2,460,330,10588
5195,HRNC07,USVN2138,21383,USVN2138C,1572,21383,0,3,460,360,10588
5196,HRNC07,USVN2138,21384,USVN2138D,1572,21384,0,4,460,330,10563
5197,HRNC07,USVN2138,21385,USVN2138E,1572,21385,0,5,460,330,10563
5198,HRNC07,USVN2138,21386,USVN2138F,1572,21386,0,6,460,360,10563
5199,HRNC07,USVN2154,21541,USVN2154A,1570,21541,0,1,460,330,10588
5200,HRNC07,USVN2154,21542,USVN2154B,1570,21542,0,2,460,330,10588
5201,HRNC07,USVN2154,21543,USVN2154C,1570,21543,0,3,460,330,10588
5202,HRNC07,USVN2154,21544,USVN2154D,1570,21544,0,4,460,330,10563
5203,HRNC07,USVN2154,21545,USVN2154E,1570,21545,0,5,460,330,10563
5204,HRNC07,USVN2154,21546,USVN2154F,1570,21546,0,6,460,330,10563
5205,HRNC07,USVN2160,21601,USVN2160A,1570,21601,0,1,460,330,10588
5206,HRNC07,USVN2160,21602,USVN2160B,1570,21602,0,2,460,360,10588
5207,HRNC07,USVN2160,21603,USVN2160C,1570,21603,0,3,460,360,10588
5208,HRNC07,USVN2160,21604,USVN2160D,1570,21604,0,4,460,330,10563
5209,HRNC07,USVN2160,21605,USVN2160E,1570,21605,0,5,460,360,10563
5210,HRNC07,USVN2160,21606,USVN2160F,1570,21606,0,6,460,360,10563
5211,HRNC07,USVN2162,21621,USVN2162A,1572,21621,0,1,460,330,10588
5212,HRNC07,USVN2162,21622,USVN2162B,1572,21622,0,2,460,330,10588
5213,HRNC07,USVN2162,21624,USVN2162D,1572,21624,0,4,460,330,10563
5214,HRNC07,USVN2162,21625,USVN2162E,1572,21625,0,5,460,330,10563
